Date;Month;Day;Hour;1995;2008;2009
05/06/2018 02:00;6;5;2;2196.818603515625;1997.4521484375;2170.85107421875
05/06/2018 03:00;6;5;3;2233.92822265625;2034.9361572265625;2213.130126953125
05/06/2018 04:00;6;5;4;2333.54736328125;2132.007080078125;2322.740234375
05/06/2018 05:00;6;5;5;2490.8740234375;2280.278564453125;2494.050048828125
05/06/2018 06:00;6;5;6;2570.23193359375;2343.7841796875;2579.503173828125
05/06/2018 07:00;6;5;7;2546.987548828125;2316.5615234375;2555.565185546875
05/06/2018 08:00;6;5;8;2517.48681640625;2296.426513671875;2526.982177734375
05/06/2018 09:00;6;5;9;2505.47509765625;2301.770751953125;2518.5888671875
05/06/2018 10:00;6;5;10;2486.60546875;2303.719970703125;2503.871337890625
05/06/2018 11:00;6;5;11;2479.212646484375;2308.3515625;2500.349609375
05/06/2018 12:00;6;5;12;2470.34619140625;2313.151123046875;2496.83837890625
05/06/2018 13:00;6;5;13;2463.767333984375;2319.0703125;2495.4296875
05/06/2018 14:00;6;5;14;2438.821533203125;2305.424072265625;2473.382568359375
05/06/2018 15:00;6;5;15;2419.37451171875;2282.2470703125;2452.5302734375
05/06/2018 16:00;6;5;16;2407.168701171875;2255.210693359375;2436.719970703125
05/06/2018 17:00;6;5;17;2391.140869140625;2214.208740234375;2414.54150390625
05/06/2018 18:00;6;5;18;2368.16650390625;2169.86279296875;2385.092529296875
05/06/2018 19:00;6;5;19;2337.794921875;2125.03271484375;2348.569091796875
05/06/2018 20:00;6;5;20;2288.389404296875;2073.420166015625;2293.66455078125
05/06/2018 21:00;6;5;21;2229.605224609375;2015.7813720703125;2228.1103515625
05/06/2018 22:00;6;5;22;2186.22509765625;1976.411865234375;2178.625
05/06/2018 23:00;6;5;23;2165.352294921875;1956.50830078125;2153.085205078125
06/06/2018 00:00;6;6;0;2339.034423828125;2016.1671142578125;2160.41748046875
06/06/2018 01:00;6;6;1;2328.446044921875;2006.4188232421875;2150.36181640625
06/06/2018 02:00;6;6;2;2334.984375;2014.0411376953125;2158.168212890625
06/06/2018 03:00;6;6;3;2370.352294921875;2053.105712890625;2197.239013671875
06/06/2018 04:00;6;6;4;2463.445556640625;2154.0048828125;2302.46484375
06/06/2018 05:00;6;6;5;2609.74560546875;2306.9365234375;2469.985107421875
06/06/2018 06:00;6;6;6;2687.040771484375;2368.333251953125;2558.21240234375
06/06/2018 07:00;6;6;7;2672.055419921875;2336.78466796875;2537.775390625
06/06/2018 08:00;6;6;8;2654.93017578125;2313.6806640625;2509.910888671875
06/06/2018 09:00;6;6;9;2657.3818359375;2317.180908203125;2500.1123046875
06/06/2018 10:00;6;6;10;2653.11181640625;2316.912841796875;2483.22119140625
06/06/2018 11:00;6;6;11;2653.429931640625;2321.724853515625;2476.18359375
06/06/2018 12:00;6;6;12;2654.470458984375;2326.36962890625;2469.093505859375
06/06/2018 13:00;6;6;13;2656.928466796875;2331.585693359375;2464.64111328125
06/06/2018 14:00;6;6;14;2642.366943359375;2316.75537109375;2440.653076171875
06/06/2018 15:00;6;6;15;2625.404541015625;2293.7041015625;2418.9775390625
06/06/2018 16:00;6;6;16;2609.788330078125;2267.489990234375;2403.416748046875
06/06/2018 17:00;6;6;17;2585.330322265625;2227.718017578125;2382.4599609375
06/06/2018 18:00;6;6;18;2553.0322265625;2184.115966796875;2354.47900390625
06/06/2018 19:00;6;6;19;2516.256103515625;2139.4794921875;2319.925537109375
06/06/2018 20:00;6;6;20;2464.2333984375;2086.7333984375;2266.95556640625
06/06/2018 21:00;6;6;21;2402.6572265625;2027.498291015625;2203.246826171875
06/06/2018 22:00;6;6;22;2355.411865234375;1987.41552734375;2154.447265625
06/06/2018 23:00;6;6;23;2330.297607421875;1967.8873291015625;2129.21484375
07/06/2018 00:00;6;7;0;2123.2685546875;2067.11474609375;2279.1181640625
07/06/2018 01:00;6;7;1;2113.090576171875;2057.569091796875;2271.63623046875
07/06/2018 02:00;6;7;2;2121.189453125;2065.019287109375;2280.093017578125
07/06/2018 03:00;6;7;3;2160.718017578125;2103.443115234375;2317.322998046875
07/06/2018 04:00;6;7;4;2266.353759765625;2203.2373046875;2417.42919921875
07/06/2018 05:00;6;7;5;2434.03125;2354.940185546875;2575.414306640625
07/06/2018 06:00;6;7;6;2523.312255859375;2416.2470703125;2653.1435546875
07/06/2018 07:00;6;7;7;2503.592529296875;2384.5888671875;2627.4384765625
07/06/2018 08:00;6;7;8;2476.147705078125;2360.6708984375;2596.186279296875
07/06/2018 09:00;6;7;9;2467.031982421875;2362.76953125;2583.210205078125
07/06/2018 10:00;6;7;10;2450.6796875;2361.49853515625;2563.852294921875
07/06/2018 11:00;6;7;11;2445.06689453125;2365.467529296875;2556.474609375
07/06/2018 12:00;6;7;12;2440.1953125;2369.083251953125;2547.707763671875
07/06/2018 13:00;6;7;13;2436.510986328125;2373.88427734375;2541.326904296875
07/06/2018 14:00;6;7;14;2413.630615234375;2358.755126953125;2515.989501953125
07/06/2018 15:00;6;7;15;2393.6884765625;2336.02783203125;2495.46875
07/06/2018 16:00;6;7;16;2380.43408203125;2310.408447265625;2481.71728515625
07/06/2018 17:00;6;7;17;2362.538330078125;2271.395751953125;2463.753662109375
07/06/2018 18:00;6;7;18;2336.45263671875;2228.587890625;2439.318115234375
07/06/2018 19:00;6;7;19;2302.4169921875;2184.000732421875;2408.564697265625
