const,demand_UK,demand_DE,demand_NO,demand_DK,demand_NL,demand_BE,wind_UK,wind_DE,wind_NO,wind_DK,wind_NL,wind_BE,inflow_hydro,solar_UK,solar_DE,solar_NO,solar_DK,solar_NL,solar_BE,fuel_bio,fuel_gas,fuel_hard_coal,fuel_hydro,fuel_lignite,fuel_nuclear,fuel_oil,fuel_solar,fuel_onshore_wind,fuel_wind,fuel_other_non_res,fuel_other_res
1,0.664924,0.911636,0.532275,0.411714,0.777277,0.653376,0.0,0.803,0.1166,0.0734,0.2432,0.3442,0.842,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.544105,0.643802,0.606966,0.395691,0.84883,0.682286,0.0562,0.1939,0.0585,0.0294,0.1783,0.3274,0.8874,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.686527,0.758934,0.600211,0.465734,0.764111,0.849753,0.0639,0.0318,0.0419,0.8205,0.3686,0.1742,0.879,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.760176,0.699086,0.562343,0.507971,0.730294,0.754746,0.0654,0.0186,0.2722,0.5232,0.3686,0.0,0.6323,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.715862,0.63206,0.484807,0.435337,0.922655,0.739303,0.2837,0.0965,0.5289,0.1446,0.3443,0.1469,0.8488,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.530623,0.683731,0.569037,0.485822,0.936213,0.835298,0.1643,0.084,0.4335,0.301,0.2736,0.1822,0.8437,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.774449,0.578696,0.492954,0.369653,0.808077,0.607479,0.0,0.0908,0.0508,0.9072,0.4367,0.0739,0.673,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.703529,0.874176,0.592105,0.38226,0.712661,0.63157,0.1811,0.0494,0.4265,0.1532,0.4236,0.0011,0.8596,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.859974,0.658307,0.57702,0.44865,0.902474,0.793478,0.4553,0.0518,0.3753,0.0313,0.5256,0.168,0.779,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.570641,0.889577,0.472669,0.498428,0.885546,0.825044,0.2606,0.7169,0.5703,0.496,0.2636,0.0593,0.8606,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.609857,0.897497,0.504355,0.515806,0.836055,0.666966,0.3078,0.472,0.7714,0.3635,0.1296,0.0009,0.7646,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.555177,0.779063,0.540032,0.409476,0.744127,0.70786,0.2908,0.0504,0.1534,0.5133,0.1409,0.0172,0.7494,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.787391,0.623929,0.551618,0.396575,0.693225,0.812195,0.3315,0.151,0.1544,0.664,0.0993,0.5071,0.8494,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.515408,0.858638,0.521917,0.530239,0.789464,0.767286,0.4665,0.0717,0.1481,0.3783,0.0962,0.2952,0.5107,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.483953,0.705013,0.460326,0.473215,0.911761,0.690008,0.1784,0.3524,0.8531,0.8386,0.2155,0.0445,0.7245,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.622868,0.867189,0.514528,0.427914,0.772967,0.844379,0.2218,0.3789,0.8424,0.4482,0.4886,0.8955,0.7159,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.873595,0.881831,0.614294,0.546026,0.860546,0.726022,0.0,0.4357,0.8069,0.2562,0.3628,0.8835,0.8113,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.846713,0.723551,0.452098,0.450005,0.728296,0.652511,0.1793,0.0046,0.1678,0.0513,0.5826,0.0683,0.8837,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.502188,0.848816,0.562466,0.38874,0.927788,0.748631,0.329,0.3321,0.0995,0.0329,0.7686,0.6331,0.8524,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.725645,0.692968,0.584163,0.488767,0.819049,0.589441,0.6083,0.103,0.1137,0.1717,0.638,0.5991,0.7549,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.833119,0.838545,0.528324,0.535246,0.713837,0.796567,0.9095,0.085,0.2736,0.0733,0.3454,0.019,0.862,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.653852,0.673635,0.569241,0.400463,0.898046,0.82072,0.8688,0.0605,0.3964,0.1692,0.2596,0.3284,0.5938,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.588184,0.734818,0.507855,0.517456,0.886604,0.617177,0.069,0.1045,0.034,0.0656,0.4292,0.3654,0.8784,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.735816,0.616677,0.467245,0.465616,0.741227,0.864826,0.7893,0.1045,0.4558,0.391,0.2624,0.311,0.8777,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.602415,0.712814,0.519441,0.416957,0.849065,0.684077,0.0873,0.0065,0.2701,0.3438,0.2631,0.1116,0.5177,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.748273,0.745682,0.474532,0.50102,0.688876,0.780444,0.1306,0.5524,0.5723,0.2575,0.4795,0.1525,0.5309,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.804283,0.649381,0.48231,0.449121,0.875515,0.634597,0.1239,0.6836,0.241,0.1965,0.4795,0.0579,0.6191,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.814994,0.607861,0.456478,0.478635,0.807959,0.732446,0.1021,0.4037,0.431,0.8004,0.2724,0.049,0.4993,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.6777,0.663419,0.497764,0.555039,0.785154,0.701992,0.0342,0.0329,0.1857,0.792,0.0381,0.1417,0.858,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.766162,0.571416,0.489617,0.433157,0.837897,0.810589,0.244,0.0582,0.6384,0.1759,0.1684,0.2815,0.7275,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.825927,0.639294,0.594684,0.534068,0.770342,0.667646,0.0044,0.0171,0.3139,0.3386,0.0373,0.4265,0.4784,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.79414,0.804268,0.556448,0.512566,0.711094,0.765309,0.059,0.072,0.1056,0.6591,0.2979,0.39,0.6725,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.785548,0.814529,0.561832,0.492243,0.86227,0.835607,0.2849,0.0846,0.1117,0.5111,0.8484,0.7748,0.7692,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.564974,0.770393,0.570101,0.418371,0.726729,0.71342,0.4166,0.0713,0.0274,0.3708,0.8416,0.3865,0.4711,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.538036,0.829537,0.550758,0.449416,0.889269,0.644419,0.7232,0.0913,0.2371,0.6724,0.6896,0.7125,0.4862,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.549399,0.580159,0.543655,0.46161,0.909214,0.791934,0.8616,0.0805,0.2033,0.3383,0.7304,0.5861,0.7661,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.700813,0.796577,0.536798,0.47351,0.822615,0.612359,0.5619,0.0473,0.7567,0.2698,0.7113,0.1011,0.5688,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.776306,0.542087,0.580336,0.398931,0.759683,0.751534,0.8381,0.0434,0.1727,0.2707,0.1167,0.072,0.818,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.755479,0.555165,0.527935,0.432686,0.924104,0.584128,0.7788,0.052,0.3779,0.0011,0.4218,0.5421,0.7892,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
1,0.689132,0.629938,0.504027,0.417252,0.871283,0.672093,0.7437,0.303,0.5199,0.1526,0.5406,0.465,0.803,0.1085,0.127,0.0978,0.1157,0.1268,0.1266,51.42853029,41.34853835,20.26284093,20,18.5142709,4.834281847,95.58939721,0,0,0,100,0
